ID,X,Y,Cover1857,Cover1930,Cover1987
24703164,463061.2686,675230.478,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703171,461446.0331,676067.5907,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703172,460639.8273,676085.6021,Lowland Forest,Ag-Grassland,Boreal Conifer-Hardwood
24703173,460638.944,675281.4981,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703174,461445.6867,675264.0988,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703181,459834.5811,676095.5344,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703182,458991.9792,676096.5533,Boreal Conifer-Hardwood,Aspen-Paper Birch,Marsh-Bog
24703183,458987.7639,675292.0137,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24703184,459833.8337,675290.7547,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24703191,459824.9672,674489.3442,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703192,458979.0903,674493.3665,Lowland Forest,Marsh-Bog,Marsh-Bog
24703193,458964.5575,673699.2049,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703194,459807.9423,673691.4328,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703201,461436.4237,674464.6073,Boreal Conifer-Hardwood,Lowland Forest,Boreal Conifer-Hardwood
24703202,460630.1381,674480.0119,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703203,460612.6279,673681.7896,Northern Hardwood,Lowland Forest,Boreal Conifer-Hardwood
24703204,461419.6002,673669.4553,Hemlock-Yellow Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703211,463057.5982,674441.3625,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703212,462245.7032,674451.7655,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703213,462227.0113,673660.6417,Hemlock-Yellow Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703214,463036.0192,673654.7012,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703221,464680.2216,674428.0991,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24703222,463869.5497,674433.0064,Aspen-Paper Birch,Aspen-Paper Birch,Marsh-Bog
24703223,463847.2141,673645.5884,Aspen-Paper Birch,Aspen-Paper Birch,Lowland Forest
24703224,464658.3475,673634.5187,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24703231,466284.4371,674410.5161,Pine Species,Northern Hardwood,Lowland Forest
24703232,465484.7844,674420.6934,Lowland Forest,Northern Hardwood,Upland Shrub-Herb
24703233,465465.5153,673622.5462,Northern Hardwood,Northern Hardwood,Marsh-Bog
24703234,466268.2547,673609.9527,Northern Hardwood,Northern Hardwood,Aspen-Paper Birch
24703241,467873.3268,674364.7316,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703242,467080.255,674391.7806,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703243,467065.7975,673591.9802,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703244,467857.7728,673567.8833,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703251,467841.316,672771.0782,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703252,467045.169,672791.8535,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703253,467019.2952,671993.2228,Northern Hardwood,Northern Hardwood,Aspen-Paper Birch
24703254,467822.9046,671976.0134,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703261,466246.6848,672810.478,Northern Hardwood,Northern Hardwood,Aspen-Paper Birch
24703262,465444.0291,672824.9601,Northern Hardwood,Aspen-Paper Birch,Lowland Forest
24703263,465421.2578,672026.1805,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24703264,466218.8924,672010.4002,Northern Hardwood,Northern Hardwood,Aspen-Paper Birch
24703271,464638.1272,672838.2725,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24703272,463828.8053,672850.413,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24703273,463817.0565,672046.6316,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703274,464620.1939,672038.5959,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703281,463020.6983,672858.4043,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703282,462212.2182,672863.2218,Hemlock-Yellow Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703283,462199.6822,672059.9083,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703284,463010.4178,672053.0286,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24703291,461402.6873,672870.3824,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703292,460593.6795,672880.5563,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703293,460571.7157,672077.009,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703294,461386.5885,672068.1964,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703301,459786.9248,672891.266,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703302,458950.3582,672903.6198,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703303,458935.371,672104.3255,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703304,459762.7636,672088.5873,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703311,459738.2618,671285.9022,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703312,458920.4141,671302.8815,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703313,458906.2654,670498.1616,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703314,459714.3849,670482.7561,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703321,461360.3743,671267.1955,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24703322,460547.2843,671275.1908,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703323,460519.1424,670472.4288,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703324,461324.6888,670465.1187,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703331,462985.5762,671249.7721,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703332,462173.1006,671257.795,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24703333,462133.4734,670455.4676,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24703334,462945.3631,670447.719,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703341,464594.5843,671235.5017,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703342,463792.6699,671242.3136,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703343,463754.7034,670439.5316,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703344,464560.4017,670431.1281,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703351,466197.2446,671208.9275,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24703352,465395.6957,671223.7461,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703353,465369.2329,670420.7062,Hemlock-Yellow Birch,Aspen-Paper Birch,Aspen-Paper Birch
24703354,466181.8928,670408.6115,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703361,467799.9805,671182.7225,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24703363,466983.02,670399.1236,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24703364,467771.8604,670388.2662,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24704011,458193.5819,679287.2863,Boreal Conifer-Hardwood,Ag-Grassland,Upland Shrub-Herb
24704012,457386.2623,679305.7754,Boreal Conifer-Hardwood,Ag-Grassland,Ag-Grassland
24704013,457372.9891,678530.2885,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24704014,458179.966,678511.7761,Boreal Conifer-Hardwood,Ag-Grassland,Ag-Grassland
24704021,456582.4307,679323.2351,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24704022,455782.0977,679338.3609,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24704023,455773.9857,678562.6923,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24704024,456570.9628,678547.6472,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24704101,454961.5884,677768.819,Boreal Conifer-Hardwood,Aspen-Paper Birch,Ag-Grassland
24704103,454143.4828,676974.4884,Boreal Conifer-Hardwood,Aspen-Paper Birch,Ag-Grassland
24704104,454951.9126,676967.2458,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24704111,456559.4198,677744.7983,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704112,455764.1233,677759.0246,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24704113,455753.2561,676956.3201,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24704114,456548.457,676943.5481,Aspen-Paper Birch,Ag-Grassland,Upland Shrub-Herb
24704121,458167.5748,677709.507,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704122,457360.6323,677727.974,Pine Species,Aspen-Paper Birch,Ag-Grassland
24704123,457349.7867,676927.9937,Lowland Forest,Ag-Grassland,Ag-Grassland
24704124,458156.8726,676909.4564,Aspen-Paper Birch,Ag-Grassland,Upland Shrub-Herb
24704131,458147.9441,676107.2626,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24704132,457340.8325,676126.1306,Lowland Forest,Ag-Grassland,Ag-Grassland
24704133,457333.6177,675322.1964,Lowland Forest,Ag-Grassland,Ag-Grassland
24704134,458140.4982,675302.5415,Lowland Forest,Ag-Grassland,Ag-Grassland
24704141,456538.7291,676141.3469,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24704142,455741.7073,676153.3552,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24704143,455729.4213,675350.2972,Lowland Forest,Ag-Grassland,Upland Shrub-Herb
24704144,456529.6864,675338.1481,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24704151,454940.5743,676165.3681,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24704152,454135.0907,676174.6629,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24704153,454125.6821,675373.3898,Aspen-Paper Birch,Ag-Grassland,Upland Shrub-Herb
24704154,454927.7959,675361.9215,Lowland Forest,Ag-Grassland,Upland Shrub-Herb
24704161,453330.335,676187.9644,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24704163,452514.0279,675410.8928,Aspen-Paper Birch,Ag-Grassland,Upland Shrub-Herb
24704164,453320.744,675389.3521,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24704174,451710.3457,675427.3808,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24704193,449307.7186,673879.6352,Boreal Conifer-Hardwood,Ag-Grassland,Upland Shrub-Herb
24704194,450111.6348,673858.5089,Pine Species,Ag-Grassland,Ag-Grassland
24704201,451706.7498,674627.0415,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24704202,450906.4359,674639.5682,Pine Species,Ag-Grassland,Upland Shrub-Herb
24704203,450912.7887,673839.7069,Pine Species,Ag-Grassland,Ag-Grassland
24704204,451709.0627,673823.5302,Pine Species,Ag-Grassland,Ag-Grassland
24704211,453316.5462,674585.9455,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24704212,452509.7878,674608.2566,Aspen-Paper Birch,Ag-Grassland,Upland Shrub-Herb
24704213,452510.0468,673802.4606,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704214,453315.1314,673778.6745,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704221,454918.2361,674557.5495,Pine Species,Ag-Grassland,Upland Shrub-Herb
24704222,454118.5761,674569.2792,Boreal Conifer-Hardwood,Ag-Grassland,Ag-Grassland
24704223,454115.4596,673762.8203,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704224,454910.8892,673752.0165,Pine Species,Ag-Grassland,Boreal Conifer-Hardwood
24704231,456522.7844,674533.9963,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24704232,455719.3167,674545.8353,Pine Species,Ag-Grassland,Upland Shrub-Herb
24704233,455711.478,673740.352,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24704234,456518.1573,673729.1351,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24704241,458131.7911,674502.9573,Lowland Forest,Ag-Grassland,Upland Shrub-Herb
24704242,457326.4591,674519.8623,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704243,457321.3965,673718.0973,Boreal Conifer-Hardwood,Aspen-Paper Birch,Ag-Grassland
24704244,458122.2117,673707.4673,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24704251,458115.4521,672910.8739,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704252,457315.4896,672918.7717,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24704253,457308.5112,672123.1473,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704254,458109.4197,672114.4414,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704261,456511.5286,672927.741,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24704262,455704.5578,672935.9056,Pine Species,Ag-Grassland,Pine Species
24704263,455698.3633,672131.8601,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704264,456504.4716,672129.0562,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704271,454903.4664,672945.4072,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24704272,454107.9061,672956.9287,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24704273,454095.2233,672153.9662,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24704274,454895.7026,672139.8863,Pine Species,Aspen-Paper Birch,Aspen-Paper Birch
24704281,453308.8025,672975.5228,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24704282,452507.0285,673002.3859,Pine Species,Ag-Grassland,Upland Shrub-Herb
24704283,452498.383,672206.4765,Lowland Forest,Ag-Grassland,Ag-Grassland
24704284,453295.8103,672177.0303,Aspen-Paper Birch,Aspen-Paper Birch,Ag-Grassland
24704291,451707.7746,673023.4365,Pine Species,Ag-Grassland,Upland Shrub-Herb
24704292,450911.113,673041.2885,Pine Species,Ag-Grassland,Ag-Grassland
24704293,450902.2702,672244.9733,Boreal Conifer-Hardwood,Ag-Grassland,Ag-Grassland
24704294,451700.3777,672229.7041,Lowland Forest,Ag-Grassland,Upland Shrub-Herb
24704301,450111.182,673057.8977,Pine Species,Ag-Grassland,Ag-Grassland
24704302,449300.5982,673074.3712,Lowland Forest,Ag-Grassland,Ag-Grassland
24704303,449289.7996,672267.4973,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24704304,450101.4264,672257.8299,Pine Species,Ag-Grassland,Ag-Grassland
24704311,450084.6155,671454.9165,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24704312,449276.1374,671462.8774,Pine Species,Ag-Grassland,Upland Shrub-Herb
24704313,449258.3305,670658.8747,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24704314,450059.4159,670649.8854,Aspen-Paper Birch,Ag-Grassland,Ag-Grassland
24704321,451685.3254,671429.7017,Pine Species,Ag-Grassland,Upland Shrub-Herb
24704322,450886.1675,671444.1459,Boreal Conifer-Hardwood,Ag-Grassland,Ag-Grassland
24704323,450862.8065,670639.2309,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704324,451665.6954,670626.2964,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704331,453283.0209,671374.5455,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704332,452484.5923,671406.8315,Pine Species,Ag-Grassland,Upland Shrub-Herb
24704333,452469.1249,670601.4308,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704334,453270.6686,670568.1921,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24704341,454887.0686,671340.4252,Northern Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704342,454083.6517,671352.266,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24704343,454074.4535,670550.9302,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704344,454879.0963,670545.8207,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24704351,456498.4177,671329.1674,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704352,455692.7682,671332.7098,Northern Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24704353,455685.715,670537.6691,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24704354,456491.3371,670527.7936,Aspen-Paper Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24704361,458103.7411,671313.6054,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24704362,457301.6761,671322.7778,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24704363,457295.2051,670517.3847,Northern Hardwood,Northern Hardwood,Boreal Conifer-Hardwood
24704364,458098.4276,670508.339,Boreal Conifer-Hardwood,Aspen-Paper Birch,Aspen-Paper Birch
24705254,448479.5175,672276.3093,Lowland Forest,Ag-Grassland,Lowland Forest
24705313,439619.6133,670783.4421,Pine Species,Aspen-Paper Birch,Ag-Grassland
24705314,440425.1202,670776.3782,Boreal Conifer-Hardwood,Aspen-Paper Birch,Ag-Grassland
24705323,441228.7546,670766.3244,Boreal Conifer-Hardwood,Ag-Grassland,Ag-Grassland
24705324,442032.2653,670753.294,Boreal Conifer-Hardwood,Ag-Grassland,Ag-Grassland
24705361,448467.5946,671469.0148,Boreal Conifer-Hardwood,Aspen-Paper Birch,Ag-Grassland
24705362,447661.016,671481.8004,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24705363,447644.622,670675.7277,Pine Species,Aspen-Paper Birch,Ag-Grassland
24705364,448454.4007,670665.2039,Boreal Conifer-Hardwood,Aspen-Paper Birch,Ag-Grassland
24802303,468663.8703,681502.2405,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24802311,469456.571,680683.1037,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24802312,468652.8314,680694.7506,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24802313,468645.8967,679883.2897,Hemlock-Yellow Birch,Aspen-Paper Birch,Boreal Conifer-Hardwood
24802314,469453.4312,679874.5208,Boreal Conifer-Hardwood,Aspen-Paper Birch,Boreal Conifer-Hardwood
24802322,470260.1836,680672.6845,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24802323,470257.8174,679867.0621,Lowland Forest,Aspen-Paper Birch,Boreal Conifer-Hardwood
24803094,463135.0767,686421.3083,Aspen-Paper Birch,Marsh-Bog,Aspen-Paper Birch
24803103,463924.7893,686405.9259,Aspen-Paper Birch,Marsh-Bog,Marsh-Bog
24803151,464708.3803,685579.5149,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24803152,463912.8648,685602.1643,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24803153,463906.1365,684795.895,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24803154,464701.8103,684773.1978,Lowland Forest,Aspen-Paper Birch,Aspen-Paper Birch
24803161,463120.3703,685617.7261,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24803162,462328.8379,685628.445,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24803163,462309.0035,684819.5791,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24803164,463108.9387,684810.8099,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24803171,461525.0151,685635.5135,Lowland Forest,Other or No Data,Marsh-Bog
24803174,461503.7292,684820.7603,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24803201,461491.6588,684017.9632,Aspen-Paper Birch,Aspen-Paper Birch,Marsh-Bog
24803202,460679.6468,684013.2434,Aspen-Paper Birch,Aspen-Paper Birch,Marsh-Bog
24803203,460674.8939,683222.0386,Aspen-Paper Birch,Aspen-Paper Birch,Marsh-Bog
24803204,461484.6294,683224.261,Aspen-Paper Birch,Aspen-Paper Birch,Marsh-Bog
24803211,463099.4272,684007.01,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24803212,462298.0167,684015.967,Aspen-Paper Birch,Aspen-Paper Birch,Marsh-Bog
24803213,462290.4629,683218.9438,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24803214,463093.1903,683204.6413,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24803221,464692.7625,683967.1818,Lowland Forest,Marsh-Bog,Upland Shrub-Herb
24803222,463897.4554,683990.0634,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24803223,463889.8006,683185.9634,Lowland Forest,Ag-Grassland,Upland Shrub-Herb
24803224,464681.8792,683160.7244,Aspen-Paper Birch,Aspen-Paper Birch,Marsh-Bog
24803233,465473.5311,683139.4042,Other or No Data,Marsh-Bog,Marsh-Bog
24803253,467063.6954,681518.8712,Other or No Data,Other or No Data,Other or No Data
24803254,467866.3148,681513.3547,Lowland Forest,Ag-Grassland,Boreal Conifer-Hardwood
24803262,465470.9396,682335.7404,Other or No Data,Marsh-Bog,Marsh-Bog
24803263,465482.4804,681537.1028,Other or No Data,Ag-Grassland,Upland Shrub-Herb
24803264,466268.3728,681525.7464,Other or No Data,Ag-Grassland,Boreal Conifer-Hardwood
24803271,464680.2511,682355.5727,Aspen-Paper Birch,Aspen-Paper Birch,Marsh-Bog
24803272,463886.5442,682380.1184,Lowland Forest,Aspen-Paper Birch,Upland Shrub-Herb
24803273,463886.5326,681575.8806,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24803274,464688.5343,681553.3171,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24803281,463087.1195,682400.9127,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24803282,462282.6333,682416.7176,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24803283,462274.5322,681609.9522,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24803284,463082.1164,681595.3436,Pine Species,Aspen-Paper Birch,Other or No Data
24803291,461478.3259,682424.8169,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24803292,460673.9883,682423.4438,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24803293,460673.2838,681619.778,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24803294,461471.8982,681618.3935,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24803301,459869.2249,682438.1686,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24803303,459054.3148,681662.2382,Pine Species,Aspen-Paper Birch,Other or No Data
24803304,459871.27,681634.8048,Lowland Forest,Aspen-Paper Birch,Marsh-Bog
24803311,459863.3586,680832.5328,Lowland Forest,Aspen-Paper Birch,Lowland Forest
24803312,459043.5321,680855.8804,Pine Species,Aspen-Paper Birch,Other or No Data
24803313,459028.0123,680048.3425,Boreal Conifer-Hardwood,Aspen-Paper Birch,Marsh-Bog
24803314,459847.3817,680031.9172,Pine Species,Aspen-Paper Birch,Boreal Conifer-Hardwood
24803321,461464.6955,680813.0309,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24803322,460665.8624,680817.903,Lowland Forest,Aspen-Paper Birch,Other or No Data
24803323,460652.4283,680018.7768,Pine Species,Aspen-Paper Birch,Other or No Data
24803324,461456.0471,680009.933,Pine Species,Aspen-Paper Birch,Other or No Data
24803331,463073.4855,680790.8037,Boreal Conifer-Hardwood,Aspen-Paper Birch,Other or No Data
24803332,462267.1957,680804.5835,Pine Species,Aspen-Paper Birch,Other or No Data
24803333,462258.9109,680000.6293,Pine Species,Aspen-Paper Birch,Other or No Data
24803334,463062.2029,679986.2947,Aspen-Paper Birch,Aspen-Paper Birch,Other or No Data
24803341,464683.8341,680753.4032,Boreal Conifer-Hardwood,Aspen-Paper Birch,Upland Shrub-Herb
24803342,463879.0582,680773.4104,Boreal Conifer-Hardwood,Ag-Grassland,Upland Shrub-Herb
24803343,463864.3107,679970.4706,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24803344,464666.3895,679953.6389,Pine Species,Pine Species,Boreal Conifer-Hardwood
24803351,466270.9052,680727.7549,Other or No Data,Aspen-Paper Birch,Upland Shrub-Herb
24803352,465481.3109,680737.5737,Other or No Data,Aspen-Paper Birch,Other or No Data
24803353,465466.0464,679938.5625,Pine Species,Lowland Forest,Boreal Conifer-Hardwood
24803354,466262.9356,679926.2071,Aspen-Paper Birch,Aspen-Paper Birch,Upland Shrub-Herb
24803361,467855.1074,680707.0721,Lowland Forest,Ag-Grassland,Boreal Conifer-Hardwood
24803362,467062.2649,680718.1845,Other or No Data,Aspen-Paper Birch,Lowland Forest
24803363,467056.1775,679912.642,Aspen-Paper Birch,Aspen-Paper Birch,Aspen-Paper Birch
24803364,467845.8969,679897.0892,Hemlock-Yellow Birch,Lowland Forest,Lowland Forest
24804254,458238.4477,681685.7052,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24804354,456597.4103,680099.9742,Pine Species,Aspen-Paper Birch,Upland Shrub-Herb
24804361,458223.2233,680876.0909,Pine Species,Aspen-Paper Birch,Marsh-Bog
24804362,457418.2812,680893.4447,Northern Hardwood,Ag-Grassland,Upland Shrub-Herb
24804363,457401.2576,680083.6006,Pine Species,Ag-Grassland,Upland Shrub-Herb
24804364,458207.9629,680065.5432,Boreal Conifer-Hardwood,Aspen-Paper Birch,Other or No Data
